epoch,train_mse,train_relL2,val_mse,val_relL2,lr
77,1.7194570972378642e-05,0.010646946291672066,7.754041689622682e-06,0.009393686428666115,0.0005
78,2.2201997666115858e-05,0.012559084556414746,9.000586942420341e-06,0.01049693301320076,0.0005
79,1.2695778622173748e-05,0.009040215838467702,1.0005963304138277e-05,0.009998912923038006,0.0005
80,1.1709855783692547e-05,0.00838697589642834,7.032626399450237e-06,0.008200299926102161,0.0005
81,1.1260272330559928e-05,0.007816975907189772,2.7547735953703523e-05,0.012707197107374668,0.0005
82,0.00015094748533783786,0.032930911402218044,0.00020984391449019313,0.046739332377910614,0.0005
83,7.050455747048545e-05,0.022178391634952277,1.4618368368246593e-05,0.014864740893244743,0.0005
84,1.587920309020774e-05,0.009703899035230279,9.34414129005745e-06,0.012187784537672997,0.0005
85,1.1026030904304207e-05,0.0078607994801132,1.1644750884443056e-05,0.013042032718658447,0.0005
86,1.5411632517725593e-05,0.009799753577681258,4.970576264895499e-05,0.028272561728954315,0.0005
87,0.00014861083303685518,0.033962403278565034,0.00010097143240272999,0.046906888484954834,0.0005
88,6.148776225245456e-05,0.022759548533940688,4.4503169192466885e-05,0.016697630286216736,0.0005
89,2.9469626994682585e-05,0.014392369208508171,7.032755092950538e-06,0.009184193797409534,0.0005
90,1.6131525811147185e-05,0.009302194084739313,4.857097883359529e-05,0.03162731975317001,0.0005
91,7.03375503121606e-05,0.022988736891420558,0.00015950592933222651,0.04280559718608856,0.00025
92,3.0251424476546163e-05,0.012809936568373814,7.663407814106904e-06,0.008897596038877964,0.00025
93,8.58166343675748e-06,0.006785725548979826,6.497017693618545e-06,0.00967266783118248,0.00025
94,8.010701876060011e-06,0.006097447709180415,4.430173248692881e-06,0.006478642579168081,0.00025
95,7.1174991518319075e-06,0.005606917213299312,5.240489826974226e-06,0.007240474224090576,0.00025
96,7.475232052911451e-06,0.005850494475453161,5.677079570887145e-06,0.006769433151930571,0.00025
97,8.054584533567777e-06,0.0063859476504148915,5.6372950894001406e-06,0.0071267676539719105,0.00025
98,6.896743151685314e-06,0.00556068925652653,5.0862117859651335e-06,0.006398922763764858,0.00025
99,6.577161855148006e-06,0.005414485291112214,5.10565223521553e-06,0.0068800379522144794,0.00025
100,6.075426746576795e-06,0.005210621304286178,5.732462796004256e-06,0.008751703426241875,0.00025
101,7.428480358839806e-06,0.0061394869844662026,8.40283519210061e-06,0.008213577792048454,0.00025
102,6.759178589277326e-06,0.005584452170296572,5.305581908032764e-06,0.006588462740182877,0.00025
103,7.170555548441371e-06,0.005718132553738542,4.438333689904539e-06,0.007191233336925507,0.00025
104,6.397174487915436e-06,0.005572504203883,5.045795205660397e-06,0.008308621123433113,0.00025
105,6.433510854719771e-06,0.005758071056334302,7.654442015336826e-06,0.009297002106904984,0.000125
106,6.219058484191464e-06,0.005368749036279041,3.7444187910296023e-06,0.00622310396283865,0.000125
107,5.113000447920513e-06,0.004605000322044361,3.5778537039732328e-06,0.005824960768222809,0.000125
108,5.415995055102485e-06,0.004926857312966604,4.858983629674185e-06,0.006753405090421438,0.000125
109,5.255710931351132e-06,0.004735558643005788,3.439772854108014e-06,0.005548056215047836,0.000125
110,5.165778446780678e-06,0.004805782933544833,3.672442971947021e-06,0.006321580149233341,0.000125
111,5.0743425958899024e-06,0.004815972453798167,4.870766133535653e-06,0.005536699667572975,0.000125
112,4.9212091823847e-06,0.0046197515475796536,3.4036586384900147e-06,0.00549160223454237,0.000125
113,5.456469274633946e-06,0.004855895691434853,3.4655722629395314e-06,0.005557523109018803,0.000125
114,5.2792845437465985e-06,0.004772610540385358,4.364738742879126e-06,0.00549242552369833,0.000125
115,5.367491844765482e-06,0.004826310228963848,4.630332568922313e-06,0.006708712317049503,0.000125
116,5.60321376497086e-06,0.005267306099995039,4.019203970528906e-06,0.007155453786253929,0.000125
117,5.0999515508465265e-06,0.0049181976792169735,3.4019585655187257e-06,0.005762514658272266,0.000125
118,4.809635655078637e-06,0.004628722112101968,3.0363257792487275e-06,0.005659027025103569,0.000125
119,4.712173598875324e-06,0.004576395185722504,3.5708251289179316e-06,0.005904578138142824,0.000125
120,4.709684077397469e-06,0.004590060925693251,3.1900110570859397e-06,0.0054870666936039925,0.000125
121,4.725738804722823e-06,0.004569807781081181,3.887398634105921e-06,0.0051552914083004,0.000125
122,4.638992535888065e-06,0.0045724742085440084,3.407760686968686e-06,0.005801324732601643,0.000125
123,4.822241180590936e-06,0.004726257131551392,3.096765567534021e-06,0.005707269534468651,0.000125
124,4.7304448713703096e-06,0.0045676329245907255,3.674068238979089e-06,0.005468257702887058,0.000125
125,4.671039349091188e-06,0.004508092722971924,3.162772372888867e-06,0.005577479023486376,0.000125
126,4.927284798839082e-06,0.004727203500806354,3.199143975507468e-06,0.0055068605579435825,0.000125
127,5.188173872738844e-06,0.004862612004217226,3.49660490428505e-06,0.006093946285545826,0.000125
128,5.620775866077565e-06,0.005121126137964893,6.511208084702957e-06,0.00650198245421052,0.000125
129,5.746778683146658e-06,0.005232570605585352,3.4727531783573795e-06,0.005709704011678696,6.25e-05
130,4.327697965322841e-06,0.0045249943068483844,2.739978299359791e-06,0.005335225723683834,6.25e-05
131,4.171753360537878e-06,0.004302184723201208,2.97722544928547e-06,0.005006829276680946,6.25e-05
132,4.194158606196652e-06,0.0042748565538204275,4.2257729546690825e-06,0.005513476673513651,6.25e-05
133,4.342168892890186e-06,0.004452349909115583,2.6131992854061536e-06,0.00508140167221427,6.25e-05
134,4.211477929061402e-06,0.004278734042600263,2.7275025331618963e-06,0.005249974317848682,6.25e-05
135,4.023217613280394e-06,0.004144879174418747,2.590381200207048e-06,0.005065315403044224,6.25e-05
136,3.950029231702956e-06,0.004132063950237352,2.5605797873140546e-06,0.004743548110127449,6.25e-05
137,3.8565149225178175e-06,0.004221450712066144,2.8019071578455623e-06,0.005718422122299671,6.25e-05
138,3.996526384497656e-06,0.0042544014504528604,2.7020721518056234e-06,0.004936717450618744,6.25e-05
139,3.865899920185711e-06,0.004117903357837349,2.7313403734297026e-06,0.005380838643759489,6.25e-05
140,3.899892504932723e-06,0.004141705729125533,3.877297785948031e-06,0.005422521382570267,6.25e-05
141,4.084767549983326e-06,0.004234086933138315,2.47792695518001e-06,0.0047823586501181126,6.25e-05
142,3.927497534306212e-06,0.00417166855186224,2.7521614356373902e-06,0.005365403369069099,6.25e-05
143,3.994743291713121e-06,0.0042963140876963735,2.6777106540976092e-06,0.005193999037146568,6.25e-05
144,3.7789852100900134e-06,0.004078396981640253,2.5094166176131694e-06,0.004866238683462143,6.25e-05
145,4.1948704918581825e-06,0.00432181335054338,3.7930303733446635e-06,0.005284260958433151,6.25e-05
146,4.06421168719362e-06,0.004269179844413884,2.8986419238208327e-06,0.0049539185129106045,6.25e-05
147,3.963659906958128e-06,0.004278117899957579,2.5980161808547564e-06,0.005138177424669266,6.25e-05
148,4.1554533716237074e-06,0.004351818031864241,2.414650225546211e-06,0.004820509813725948,6.25e-05
149,3.727308268253182e-06,0.004200501360173803,2.6097363843291532e-06,0.004814639687538147,6.25e-05
150,3.754402598588058e-06,0.00413763894175645,2.750216481217649e-06,0.005013619549572468,6.25e-05
151,4.1512703319313005e-06,0.004239782312652096,3.450301392149413e-06,0.005341075360774994,6.25e-05
152,3.9538198528532575e-06,0.004246751101163682,2.6296047508367337e-06,0.005544587969779968,6.25e-05
153,3.8114421769819273e-06,0.004173046116193291,3.2070720408228226e-06,0.004832068458199501,6.25e-05
154,3.7798719638715284e-06,0.004106724794837646,2.956894149974687e-06,0.0053236596286296844,6.25e-05
155,3.7081077728373657e-06,0.004137528550927527,2.6720622372522485e-06,0.004894855432212353,6.25e-05
156,3.7713383456150495e-06,0.004129504333832301,2.414746631984599e-06,0.004946606233716011,6.25e-05
157,3.5542746665839786e-06,0.004012426230474375,2.4248374757007696e-06,0.004802159033715725,6.25e-05
158,4.001823111110525e-06,0.004599771898938343,2.7997193683404475e-06,0.006193662062287331,6.25e-05
159,3.5236974227359497e-06,0.004096521806786768,2.333899374207249e-06,0.004936268553137779,6.25e-05
160,4.0985862810316576e-06,0.004237760302203242,2.937042381745414e-06,0.0055944789201021194,6.25e-05
161,4.1827316401565895e-06,0.00440645116759697,3.5394368751440197e-06,0.0051545449532568455,6.25e-05
162,3.965004331973887e-06,0.004367807807284407,2.7603800845099613e-06,0.005128900520503521,6.25e-05
163,3.5933454896053263e-06,0.0041417192842345685,2.5923573048203252e-06,0.004745064303278923,6.25e-05
164,3.745733543780716e-06,0.004260429377609398,2.6287325454177335e-06,0.004978706128895283,6.25e-05
165,3.619059096848787e-06,0.0041034708337974735,2.2279373297351412e-06,0.004590393975377083,6.25e-05
166,3.5444169981246887e-06,0.004074853110068943,3.0457217690127436e-06,0.006537754088640213,6.25e-05
167,3.713570471575167e-06,0.0042724439554149285,2.4990031306515448e-06,0.005163021385669708,6.25e-05
168,3.853073970105925e-06,0.0042581903107929975,3.3032765713869594e-06,0.0051161181181669235,6.25e-05
169,3.554090390878173e-06,0.004132955364184454,2.644422693265369e-06,0.004792786203324795,6.25e-05
170,3.64295915034063e-06,0.004221625982609112,2.7076400783698773e-06,0.005195348523557186,6.25e-05
171,3.6593303036625002e-06,0.004148884079768322,2.597180809971178e-06,0.005587401799857616,6.25e-05
172,3.5003258638255375e-06,0.004129933717194945,2.9228924631752307e-06,0.0052865478210151196,6.25e-05
173,3.906816505860888e-06,0.004289105701900553,4.896497557638213e-06,0.006041490472853184,6.25e-05
174,4.181182397644534e-06,0.004785188488312997,2.5586564333934803e-06,0.0051579102873802185,6.25e-05
175,3.590713660628353e-06,0.00417180764634395,2.865943088181666e-06,0.005567409098148346,6.25e-05
176,3.916845983553685e-06,0.004469593215617351,2.3902807697595563e-06,0.004688614048063755,3.125e-05
177,3.127566461813558e-06,0.003733600206032861,2.0498873709584586e-06,0.004689401481300592,3.125e-05
178,3.3436482560489367e-06,0.003881728531268891,2.374478981437278e-06,0.0049844905734062195,3.125e-05
179,3.3140906197104414e-06,0.003901744268659968,2.222440571131301e-06,0.004658314865082502,3.125e-05
180,3.138429850224611e-06,0.0037305912483134307,2.7289190711599076e-06,0.0048224651254713535,3.125e-05
181,3.294801384612356e-06,0.003944077332562301,2.4489327188348398e-06,0.005241686478257179,3.125e-05
182,3.4735778022820796e-06,0.004103105355170555,2.418203621346038e-06,0.004819238558411598,3.125e-05
183,2.930414975566009e-06,0.003672686274512671,2.4152943751687417e-06,0.00468040257692337,3.125e-05
184,3.194945197293464e-06,0.003851697299978696,2.1993701011524536e-06,0.004396787844598293,3.125e-05
185,2.9075782883580814e-06,0.0036112551388214342,2.000549102376681e-06,0.00455605098977685,3.125e-05
186,3.0442599801006054e-06,0.0036769166763406247,2.824465809680987e-06,0.00512597244232893,3.125e-05
187,3.032420412552028e-06,0.00385337918123696,1.8733210254140431e-06,0.004340361803770065,3.125e-05
188,2.921041573955563e-06,0.0036237511158105917,2.7209794097871054e-06,0.004556319210678339,3.125e-05
189,2.93814157714678e-06,0.0037020453382865526,1.9006822640221799e-06,0.0042749010026454926,3.125e-05
190,2.874331908486738e-06,0.003676472704682965,2.0524680621747393e-06,0.004511734936386347,3.125e-05
191,2.8970426733110344e-06,0.0036903472573612817,2.0252150534361135e-06,0.004534868989139795,3.125e-05
192,2.9596410513477167e-06,0.0036991714368923567,2.059608732452034e-06,0.0045666806399822235,3.125e-05
193,2.9653850752708877e-06,0.003663583003799431,2.235512965853559e-06,0.004288824275135994,3.125e-05
194,3.1156134454590756e-06,0.0037571917710010894,1.9162009721185314e-06,0.004323080647736788,3.125e-05
195,3.71605376159323e-06,0.00409278034203453,1.9011934000445763e-06,0.004419134929776192,3.125e-05
196,2.801463722335029e-06,0.003601928037824109,2.1088592347950907e-06,0.0042438022792339325,3.125e-05
197,2.8741407760435322e-06,0.003658973662822973,2.2175456706463592e-06,0.004275057464838028,3.125e-05
198,3.425699421910622e-06,0.004036686928884592,3.2783113965706434e-06,0.005358748137950897,1.5625e-05
199,2.950965601655753e-06,0.0037845090846531093,1.8075072603096487e-06,0.004169840831309557,1.5625e-05
200,2.638151826772628e-06,0.003475728866760619,1.8507203094486613e-06,0.0041344547644257545,1.5625e-05
